W,I,web_name      ,team,T,VA/M ,VA/ML,p/g,p/gl,form,min ,price,%   ,txn   ,gf,040122
 ,N,Matic         ,MUN ,M,0.13 ,0.13 ,2.6,2.6 ,4.7 ,2739,4.7  ,9.2 ,1116  ,0 ,      
 ,D,Fletcher      ,STK ,M,0.13 ,0.13 ,2.6,2.6 ,0.0 ,2110,4.7  ,0.4 ,-54   ,0 ,      
 ,T,Carroll       ,SWA ,M,0.05 ,0.14 ,2.2,2.6 ,1.0 ,2077,4.3  ,4.5 ,-1765 ,-1,      
 ,D,Stephens      ,BHA ,M,0.11 ,0.11 ,2.5,2.5 ,0.3 ,2610,4.5  ,1.3 ,-1121 ,-1,      
 ,D,Pröpper       ,BHA ,M,0.09 ,0.09 ,2.5,2.5 ,2.0 ,2775,5.3  ,0.1 ,40    ,1 ,      
 ,J,Cork          ,BUR ,M,0.11 ,0.11 ,2.5,2.5 ,2.0 ,2790,4.5  ,2.8 ,410   ,0 ,      
 ,Y,Cabaye        ,CRY ,M,0.06 ,0.09 ,2.3,2.5 ,1.0 ,1882,5.3  ,0.2 ,12    ,0 ,      
 ,N,Redmond       ,SOU ,M,0.03 ,0.08 ,2.2,2.5 ,2.3 ,1707,5.9  ,1.8 ,-52   ,0 ,      
 ,E,Dier          ,TOT ,M,0.13 ,0.11 ,2.6,2.5 ,3.3 ,2544,4.7  ,2.5 ,472   ,0 ,      
 ,T,Davies        ,EVE ,M,-0.04,0.06 ,1.8,2.3 ,1.5 ,1577,5.1  ,0.4 ,-89   ,0 ,      
 ,W,Ndidi         ,LEI ,M,0.06 ,0.06 ,2.3,2.3 ,1.0 ,2756,4.9  ,0.5 ,-662  ,-2,      
 ,L,Lewis Cook    ,BOU ,M,0.0  ,0.05 ,2.0,2.2 ,2.0 ,1813,4.3  ,1.3 ,154   ,0 ,      
 ,M,Dembélé       ,TOT ,M,-0.02,0.04 ,1.9,2.2 ,2.3 ,1635,4.9  ,1.7 ,82    ,0 ,      
 ,G,Barry         ,WBA ,M,0.04 ,0.04 ,2.2,2.2 ,0.0 ,1921,4.5  ,0.8 ,-190  ,0 ,      
 ,J,Livermore     ,WBA ,M,0.0  ,0.04 ,2.0,2.2 ,1.5 ,2131,4.8  ,0.1 ,-9    ,0 ,      
 ,I,Gueye         ,EVE ,M,0.02 ,0.02 ,2.1,2.1 ,1.0 ,2288,4.8  ,0.8 ,-128  ,0 ,      
 ,O,Oriol Romeu   ,SOU ,M,0.0  ,0.02 ,2.0,2.1 ,1.0 ,2267,4.2  ,2.1 ,47    ,0 ,      
 ,M,Schneiderlin  ,EVE ,M,-0.09,-0.02,1.6,1.9 ,0.8 ,1623,4.7  ,0.5 ,-15   ,0 ,      
 ,J,Hogg          ,HUD ,M,-0.07,-0.05,1.7,1.8 ,1.5 ,1900,4.4  ,0.2 ,-39   ,0 ,      
