W,I,web_name        ,team,T,VA/M ,VA/ML,p/g,p/gl,form,min ,price,%   ,txn   ,gf,040122
 ,S,Steve Cook      ,BOU ,D,0.09 ,0.13 ,2.4,2.6 ,1.3 ,2224,4.6  ,1.2 ,-205  ,0 ,      
 ,M,Ritchie         ,NEW ,M,0.28 ,0.31 ,3.5,3.7 ,3.7 ,2261,5.4  ,1.8 ,-208  ,0 ,      
 ,J,Izquierdo       ,BHA ,M,0.15 ,0.36 ,2.9,4.1 ,2.0 ,1471,5.9  ,0.3 ,-215  ,-1,      
 ,P,Obiang          ,WHU ,M,0.14 ,0.26 ,2.6,3.1 ,0.0 ,1558,4.3  ,0.8 ,-218  ,0 ,      
 ,D,Tadic           ,SOU ,M,0.15 ,0.16 ,2.9,3.0 ,1.7 ,2202,6.2  ,1.6 ,-219  ,0 ,      
 ,C,Fuchs           ,LEI ,D,0.1  ,0.19 ,2.5,2.9 ,1.3 ,1647,4.8  ,2.0 ,-221  ,0 ,      
 ,H,Gomes           ,WAT ,G,0.16 ,0.16 ,2.7,2.7 ,0.0 ,2038,4.5  ,1.3 ,-222  ,0 ,      
 ,K,Iheanacho       ,LEI ,F,0.03 ,0.11 ,2.2,2.7 ,5.0 ,453 ,6.5  ,0.8 ,-224  ,0 ,      
 ,C,Kabasele        ,WAT ,D,0.09 ,0.11 ,2.4,2.5 ,0.0 ,2039,4.4  ,0.5 ,-277  ,-1,      
 ,J,Rodriguez       ,WBA ,F,0.13 ,0.19 ,2.7,3.0 ,3.0 ,2321,5.3  ,1.9 ,-307  ,0 ,      
 ,B,Bruno           ,BHA ,D,0.24 ,0.36 ,3.1,3.6 ,0.3 ,1656,4.5  ,0.9 ,-308  ,-1,      
 ,A,Begovic         ,BOU ,G,0.2  ,0.2  ,2.9,2.9 ,2.3 ,2880,4.5  ,4.5 ,-310  ,0 ,      
 ,S,Davis           ,SOU ,M,0.26 ,0.38 ,3.2,3.8 ,0.0 ,1483,4.7  ,1.4 ,-341  ,0 ,      
 ,A,Valencia        ,MUN ,D,0.43 ,0.43 ,5.0,5.0 ,4.0 ,2381,6.9  ,11.7,-353  ,0 ,      
 ,D,Janmaat         ,WAT ,D,0.17 ,0.17 ,2.8,2.8 ,2.3 ,1473,4.8  ,0.6 ,-354  ,-1,      
 ,D,Lovren          ,LIV ,D,0.25 ,0.36 ,3.3,3.9 ,2.3 ,1766,5.3  ,1.2 ,-362  ,-1,      
 ,F,Forster         ,SOU ,G,0.35 ,0.35 ,3.6,3.6 ,0.0 ,1800,4.6  ,4.0 ,-389  ,0 ,      
 ,A,Cresswell       ,WHU ,D,0.24 ,0.26 ,3.2,3.3 ,3.0 ,2469,5.0  ,2.4 ,-404  ,0 ,      
 ,J,Joselu          ,NEW ,F,0.11 ,0.15 ,2.6,2.8 ,0.7 ,1604,5.5  ,0.4 ,-411  ,-2,      
 ,L,Karius          ,LIV ,G,0.52 ,0.52 ,4.5,4.5 ,4.0 ,1170,4.8  ,1.3 ,-427  ,-1,      
 ,M,Antonio         ,WHU ,M,0.14 ,0.16 ,3.0,3.2 ,3.0 ,1350,7.4  ,0.2 ,-428  ,-4,      
 ,M,Diouf           ,STK ,F,0.13 ,0.25 ,2.7,3.3 ,0.8 ,2072,5.2  ,1.8 ,-437  ,0 ,      
 ,A,Ramsey          ,ARS ,M,0.51 ,0.59 ,5.5,6.1 ,1.0 ,1556,6.9  ,3.7 ,-471  ,0 ,      
 ,M,Lanzini         ,WHU ,M,0.26 ,0.3  ,3.7,4.0 ,1.0 ,1686,6.6  ,0.7 ,-484  ,-1,      
 ,R,Fraser          ,BOU ,M,0.29 ,0.43 ,3.5,4.2 ,0.5 ,1463,5.1  ,0.8 ,-497  ,-1,      
 ,L,Koscielny       ,ARS ,D,0.35 ,0.35 ,4.1,4.1 ,0.3 ,2135,6.0  ,1.8 ,-502  ,0 ,      
 ,M,Keane           ,EVE ,D,0.06 ,0.09 ,2.3,2.5 ,2.5 ,2019,5.3  ,5.0 ,-507  ,0 ,      
 ,K,Walker          ,MCI ,D,0.35 ,0.39 ,4.3,4.6 ,4.7 ,2544,6.6  ,13.2,-526  ,0 ,      
 ,C,Atsu            ,NEW ,M,0.19 ,0.33 ,2.9,3.6 ,1.3 ,1750,4.8  ,1.5 ,-553  ,-1,      
 ,R,Bertrand        ,SOU ,D,0.15 ,0.15 ,2.8,2.8 ,2.7 ,2515,5.3  ,5.1 ,-560  ,0 ,      
 ,J,Stephens        ,SOU ,D,0.16 ,0.16 ,2.7,2.7 ,2.0 ,1710,4.5  ,0.9 ,-562  ,-1,      
 ,C,Dawson          ,WBA ,D,0.17 ,0.17 ,2.8,2.8 ,0.8 ,1970,4.8  ,1.6 ,-574  ,-1,      
 ,G,Sigurdsson      ,EVE ,M,0.2  ,0.22 ,3.6,3.8 ,1.3 ,2257,8.0  ,2.0 ,-592  ,-1,      
 ,S,Coleman         ,EVE ,D,0.11 ,0.16 ,2.7,3.0 ,3.3 ,495 ,6.4  ,0.5 ,-642  ,-2,      
 ,W,Ndidi           ,LEI ,M,0.06 ,0.06 ,2.3,2.3 ,1.0 ,2756,4.9  ,0.5 ,-662  ,-2,      
 ,J,Allen           ,STK ,M,0.24 ,0.25 ,3.2,3.3 ,3.0 ,2682,5.1  ,1.9 ,-662  ,-1,      
 ,J,Butland         ,STK ,G,0.3  ,0.3  ,3.5,3.5 ,4.8 ,2610,5.0  ,2.7 ,-683  ,0 ,      
 ,A,Surman          ,BOU ,M,0.36 ,0.43 ,3.6,3.9 ,0.5 ,1552,4.4  ,3.4 ,-728  ,0 ,      
 ,A,Mawson          ,SWA ,D,0.25 ,0.25 ,3.3,3.3 ,2.7 ,2790,5.1  ,3.7 ,-751  ,0 ,      
 ,P,Cech            ,ARS ,G,0.32 ,0.32 ,3.7,3.7 ,5.7 ,2679,5.3  ,4.5 ,-768  ,0 ,      
 ,J,McArthur        ,CRY ,M,0.12 ,0.16 ,2.5,2.7 ,2.0 ,1926,4.3  ,3.5 ,-789  ,0 ,      
 ,C,Clark           ,NEW ,D,0.27 ,0.3  ,3.2,3.3 ,0.0 ,1745,4.4  ,1.8 ,-791  ,-1,      
 ,T,Deeney          ,WAT ,F,0.13 ,0.16 ,2.8,3.0 ,3.3 ,1462,6.3  ,1.2 ,-802  ,-1,      
m,T,Alexander-Arnold,LIV ,D,0.47 ,0.47 ,4.0,4.0 ,3.0 ,1238,4.3  ,3.8 ,-822  ,0 ,      
 ,G,Xhaka           ,ARS ,M,0.17 ,0.17 ,2.9,2.9 ,2.3 ,2629,5.2  ,6.9 ,-829  ,0 ,      
 ,D,Gayle           ,NEW ,F,0.13 ,0.34 ,2.8,4.1 ,3.0 ,1512,6.1  ,1.3 ,-854  ,-1,      
 ,K,Zouma           ,STK ,D,0.11 ,0.11 ,2.6,2.6 ,2.3 ,2495,5.4  ,2.1 ,-916  ,-1,      
m,C,Tosun           ,EVE ,F,0.41 ,0.58 ,4.8,6.0 ,8.0 ,499 ,6.9  ,2.8 ,-995  ,-1,      
 ,S,Clucas          ,SWA ,M,0.15 ,0.23 ,2.7,3.1 ,2.0 ,1722,4.7  ,0.5 ,-1059 ,-4,      
 ,D,Stephens        ,BHA ,M,0.11 ,0.11 ,2.5,2.5 ,0.3 ,2610,4.5  ,1.3 ,-1121 ,-1,      
 ,A,Adam Smith      ,BOU ,D,0.02 ,0.0  ,2.1,2.0 ,1.3 ,2067,4.8  ,0.6 ,-1183 ,-3,      
 ,C,Azpilicueta     ,CHE ,D,0.41 ,0.42 ,4.8,4.9 ,2.0 ,2700,6.9  ,20.1,-1192 ,0 ,      
 ,S,Kolasinac       ,ARS ,D,0.33 ,0.41 ,3.9,4.4 ,2.0 ,1746,5.8  ,6.3 ,-1285 ,0 ,      
 ,L,Depoitre        ,HUD ,F,0.2  ,0.37 ,3.0,3.9 ,1.0 ,1623,5.1  ,2.8 ,-1287 ,-1,      
 ,E,Hazard          ,CHE ,M,0.34 ,0.43 ,5.6,6.6 ,2.3 ,1946,10.6 ,6.8 ,-1357 ,0 ,      
 ,F,Fernández       ,SWA ,D,0.24 ,0.24 ,3.1,3.1 ,3.0 ,2250,4.5  ,3.9 ,-1406 ,-1,      
 ,P,Pogba           ,MUN ,M,0.41 ,0.44 ,5.2,5.4 ,2.7 ,1644,7.8  ,10.5,-1432 ,0 ,      
 ,A,Mariappa        ,WAT ,D,0.02 ,0.07 ,2.1,2.3 ,1.8 ,1749,4.2  ,5.7 ,-1433 ,0 ,      
 ,B,Mee             ,BUR ,D,0.22 ,0.22 ,3.1,3.1 ,3.3 ,2610,4.9  ,14.4,-1538 ,0 ,      
o,L,Baines          ,EVE ,D,0.21 ,0.23 ,3.2,3.3 ,3.8 ,1369,5.6  ,3.8 ,-1539 ,-1,      
 ,C,Benteke         ,CRY ,F,0.12 ,0.14 ,2.9,3.1 ,2.3 ,2153,7.6  ,2.9 ,-1590 ,-1,      
 ,P,Jones           ,MUN ,D,0.51 ,0.55 ,4.8,5.0 ,0.0 ,1793,5.5  ,5.7 ,-1599 ,0 ,      
 ,N,Aké             ,BOU ,D,0.16 ,0.18 ,2.8,2.9 ,2.0 ,2812,5.1  ,7.5 ,-1642 ,0 ,      
 ,A,Mooy            ,HUD ,M,0.25 ,0.26 ,3.3,3.4 ,1.3 ,2526,5.3  ,5.2 ,-1650 ,-1,      
 ,S,Francis         ,BOU ,D,-0.09,-0.05,1.6,1.8 ,0.8 ,2258,4.3  ,1.5 ,-1669 ,-2,      
 ,S,Ki Sung-yueng   ,SWA ,M,0.26 ,0.38 ,3.3,3.9 ,5.7 ,1475,5.0  ,1.4 ,-1715 ,-2,      
 ,R,van La Parra    ,HUD ,M,0.08 ,0.17 ,2.4,2.8 ,2.0 ,1832,4.8  ,0.8 ,-1729 ,-4,      
 ,A,Ogbonna         ,WHU ,D,0.1  ,0.1  ,2.4,2.4 ,2.3 ,2250,4.2  ,3.4 ,-1745 ,-1,      
 ,T,Carroll         ,SWA ,M,0.05 ,0.14 ,2.2,2.6 ,1.0 ,2077,4.3  ,4.5 ,-1765 ,-1,      
 ,A,Laporte         ,MCI ,D,0.38 ,0.38 ,4.0,4.0 ,3.0 ,356 ,5.3  ,1.0 ,-1798 ,-3,      
 ,J,Lössl           ,HUD ,G,0.35 ,0.35 ,3.6,3.6 ,3.0 ,2880,4.6  ,7.8 ,-2041 ,0 ,      
 ,C,Daniels         ,BOU ,D,0.15 ,0.17 ,2.7,2.8 ,2.3 ,2461,4.7  ,7.7 ,-2077 ,0 ,      
 ,J,Kenny           ,EVE ,D,0.15 ,0.2  ,2.6,2.8 ,0.0 ,1589,4.1  ,2.6 ,-2200 ,-1,      
 ,B,Foster          ,WBA ,G,0.23 ,0.23 ,3.0,3.0 ,1.5 ,2790,4.4  ,9.9 ,-2302 ,0 ,      
 ,J,Pickford        ,EVE ,G,0.33 ,0.33 ,3.6,3.6 ,3.5 ,2880,4.9  ,8.0 ,-2315 ,0 ,      
 ,P,Groß            ,BHA ,M,0.4  ,0.45 ,4.4,4.7 ,3.3 ,2415,6.0  ,17.2,-2344 ,0 ,      
 ,A,Chamberlain     ,LIV ,M,0.11 ,0.37 ,2.6,4.1 ,2.3 ,1582,5.6  ,2.9 ,-2460 ,-1,      
 ,W,Rooney          ,EVE ,F,0.26 ,0.33 ,3.9,4.4 ,1.3 ,1971,7.2  ,10.3,-2523 ,0 ,      
 ,M,Zanka           ,HUD ,D,0.13 ,0.13 ,2.6,2.6 ,2.8 ,2880,4.5  ,7.0 ,-2571 ,-1,      
 ,J,Tomkins         ,CRY ,D,0.3  ,0.36 ,3.3,3.6 ,4.0 ,1846,4.4  ,2.8 ,-2853 ,-2,      
 ,C,Schindler       ,HUD ,D,0.13 ,0.13 ,2.6,2.6 ,2.3 ,2724,4.7  ,4.0 ,-3064 ,-1,      
 ,J,Gomez           ,LIV ,D,0.36 ,0.42 ,3.6,3.9 ,1.3 ,1721,4.5  ,2.9 ,-3417 ,-2,      
 ,C,Martina         ,EVE ,D,0.14 ,0.18 ,2.6,2.8 ,0.3 ,1830,4.4  ,2.0 ,-3545 ,-3,      
 ,T,Courtois        ,CHE ,G,0.35 ,0.35 ,3.9,3.9 ,1.3 ,2610,5.4  ,10.6,-3571 ,-1,      
o,S,Mané            ,LIV ,M,0.35 ,0.41 ,5.3,5.9 ,7.5 ,1812,9.5  ,11.0,-4107 ,-1,      
 ,J,Chicharito      ,WHU ,F,0.22 ,0.31 ,3.5,4.1 ,1.0 ,1449,6.7  ,7.7 ,-4123 ,-1,      
 ,J,Gudmundsson     ,BUR ,M,0.25 ,0.27 ,3.3,3.4 ,3.7 ,2304,5.1  ,1.8 ,-4461 ,-4,      
 ,N,Otamendi        ,MCI ,D,0.44 ,0.44 ,4.8,4.8 ,5.3 ,2670,6.4  ,28.6,-4560 ,0 ,      
 ,R,Richarlison     ,WAT ,M,0.28 ,0.28 ,3.7,3.7 ,1.5 ,2555,6.0  ,7.8 ,-4656 ,-1,      
 ,M,Rashford        ,MUN ,F,0.15 ,0.31 ,3.1,4.3 ,4.7 ,1450,7.4  ,7.0 ,-4752 ,-1,      
 ,E,Choupo-Moting   ,STK ,M,0.3  ,0.33 ,3.6,3.8 ,2.8 ,2241,5.4  ,2.7 ,-4838 ,-3,      
 ,B,Bernardo Silva  ,MCI ,M,0.12 ,0.35 ,2.9,4.6 ,4.3 ,1155,7.4  ,1.5 ,-4882 ,-6,      
 ,V,van Dijk        ,LIV ,D,0.11 ,0.12 ,2.6,2.7 ,3.8 ,1713,5.7  ,7.5 ,-5147 ,-1,      
 ,R,Elliot          ,NEW ,G,0.4  ,0.4  ,3.6,3.6 ,0.0 ,1440,4.0  ,15.9,-5413 ,-1,      
 ,S,Mounie          ,HUD ,F,0.24 ,0.41 ,3.4,4.4 ,1.8 ,1462,5.8  ,2.9 ,-7167 ,-4,      
 ,K,De Bruyne       ,MCI ,M,0.39 ,0.39 ,6.1,6.1 ,3.7 ,2657,10.4 ,24.8,-7720 ,-1,      
 ,H,Mkhitaryan      ,ARS ,M,0.27 ,0.44 ,4.1,5.4 ,5.3 ,1367,7.8  ,12.5,-7858 ,-1,      
 ,T,Walcott         ,EVE ,M,0.11 ,0.29 ,2.8,4.0 ,3.0 ,825 ,7.0  ,3.9 ,-8177 ,-4,      
 ,A,Doucouré        ,WAT ,M,0.35 ,0.35 ,3.9,3.9 ,2.0 ,2790,5.5  ,14.5,-8335 ,-1,      
 ,J,Stanislas       ,BOU ,M,0.32 ,0.38 ,3.9,4.3 ,5.0 ,1285,6.0  ,1.8 ,-8584 ,-8,      
 ,A,Hegazi          ,WBA ,D,0.17 ,0.17 ,2.8,2.8 ,1.0 ,2846,4.7  ,19.7,-8675 ,-1,      
 ,E,Can             ,LIV ,M,0.31 ,0.39 ,3.5,3.9 ,1.5 ,2089,4.9  ,5.5 ,-9264 ,-3,      
 ,C,Wilson          ,BOU ,F,0.32 ,0.39 ,3.9,4.3 ,2.0 ,1626,5.9  ,8.3 ,-10463,-2,      
 ,J,Jordan Ayew     ,SWA ,F,0.19 ,0.25 ,3.0,3.3 ,1.7 ,2310,5.3  ,7.2 ,-11416,-3,      
 ,X,Shaqiri         ,STK ,M,0.37 ,0.4  ,4.3,4.5 ,2.3 ,2499,6.3  ,11.0,-14615,-2,      
o,R,Firmino         ,LIV ,F,0.34 ,0.39 ,5.3,5.8 ,4.0 ,2367,9.7  ,48.5,-23389,-1,      
 ,S,Agüero          ,MCI ,F,0.43 ,0.45 ,7.0,7.3 ,0.7 ,1946,11.7 ,16.0,-25884,-3,      
