W,I,web_name,team,T,VA/M,VA/ML,p/g,p/gl,form,min,price,%,txn,gf,081112
,N,Etheridge,CAR,G,0.89,-0.44,6.0,0.0,6.0,90,4.5,0.3,168,1,
,A,Smithies,CAR,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-20,0,
,W,Hennessey,CRY,G,1.33,-0.44,8.0,0.0,8.0,90,4.5,1.1,162,0,
,V,Guaita,CRY,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.3,-40,0,
,M,Bettinelli,FUL,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.3,-52,0,
,F,Fabri,FUL,G,0.22,-0.44,3.0,0.0,3.0,90,4.5,0.3,18,0,
,S,Rico,FUL,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.3,18,0,
,J,Lössl,HUD,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,2.2,-226,0,
,E,Jakupovic,LEI,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-38,0,
,D,Ward,LEI,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-78,-1,
,R,Elliot,NEW,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.4,-3,0,
,K,Darlow,NEW,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-22,0,
,A,McCarthy,SOU,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.7,-39,0,
,F,Forster,SOU,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,1.4,-54,0,
,A,Gunn,SOU,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.3,-26,0,
,H,Gomes,WAT,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.5,-71,0,
,P,Dahlberg,WAT,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-15,0,
o,B,Foster,WAT,G,0.89,-0.44,6.0,0.0,6.0,90,4.5,5.0,96,0,
,A,Adrián,WHU,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.6,-30,0,
,L,Fabianski,WHU,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,19.6,61,0,
,J,Ruddy,WOL,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.5,-36,0,
o,R,Patrício,WOL,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,6.6,206,0,
,A,Boruc,BOU,G,-0.5,-0.5,0.0,0.0,0.0,0,4.0,7.5,117,0,
,D,Button,BHA,G,-0.5,-0.5,0.0,0.0,0.0,0,4.0,1.9,64,0,
,J,Steele,BHA,G,-0.5,-0.5,0.0,0.0,0.0,0,4.0,1.5,74,0,
,J,Speroni,CRY,G,-0.5,-0.5,0.0,0.0,0.0,0,4.0,15.7,-66,0,
,M,Stekelenburg,EVE,G,-0.5,-0.5,0.0,0.0,0.0,0,4.0,4.8,172,0,
,B,Hamer,HUD,G,-0.25,-0.5,1.0,0.0,1.0,90,4.0,2.7,604,0,
,W,Norris,WOL,G,-0.5,-0.5,0.0,0.0,0.0,0,4.0,2.6,44,0,
