W,I,web_name,team,T,VA/M,VA/ML,p/g,p/gl,form,min,price,%,txn,gf,081112
,J,Jordan Ayew,CRY,F,-0.33,-0.33,0.0,0.0,0.0,0,6.0,0.5,-65,0,
,D,Calvert-Lewin,EVE,F,-0.36,-0.36,0.0,0.0,0.0,0,5.5,1.5,-88,0,
,O,Niasse,EVE,F,-0.36,-0.36,0.0,0.0,0.0,0,5.5,1.0,-86,0,
o,C,Tosun,EVE,F,-0.29,-0.29,0.0,0.0,0.0,0,7.0,6.6,86,0,
,S,Sandro,EVE,F,-0.36,-0.36,0.0,0.0,0.0,0,5.5,0.3,67,0,
,A,Kamara,FUL,F,-0.22,-0.44,1.0,0.0,1.0,29,4.5,11.0,1257,0,
,A,Mitrovic,FUL,F,0.0,-0.31,2.0,0.0,2.0,90,6.5,6.5,247,0,
,L,Vietto,FUL,F,-0.18,-0.36,1.0,0.0,1.0,19,5.5,0.5,289,1,
,C,Quaner,HUD,F,-0.44,-0.44,0.0,0.0,0.0,0,4.5,6.1,-245,0,
,L,Depoitre,HUD,F,-0.18,-0.36,1.0,0.0,1.0,45,5.5,1.4,-248,0,
,S,Mounie,HUD,F,0.0,-0.33,2.0,0.0,2.0,90,6.0,0.3,-5,0,
,E,Kachunga,HUD,F,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.1,-1,0,
,J,Vardy,LEI,F,0.44,-0.22,6.0,0.0,6.0,27,9.0,5.5,1803,1,
,S,Okazaki,LEI,F,-0.36,-0.36,0.0,0.0,0.0,0,5.5,1.7,-1660,-2,
,K,Iheanacho,LEI,F,0.0,-0.33,2.0,0.0,2.0,90,6.0,1.1,732,1,
o,R,Firmino,LIV,F,-0.21,-0.21,0.0,0.0,0.0,0,9.5,36.8,655,0,
,D,Solanke,LIV,F,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.4,-37,0,
,D,Sturridge,LIV,F,-0.33,-0.33,0.0,0.0,0.0,0,6.0,1.1,156,0,
o,S,Agüero,MCI,F,-0.18,-0.18,0.0,0.0,0.0,0,11.0,31.8,3026,0,
,G,Jesus,MCI,F,-0.19,-0.19,0.0,0.0,0.0,0,10.5,2.7,-298,0,
,M,Rashford,MUN,F,0.0,-0.29,2.0,0.0,2.0,66,7.0,11.4,-1946,0,
,R,Lukaku,MUN,F,-0.09,-0.18,1.0,0.0,1.0,23,11.0,7.7,-1986,-1,
,D,Gayle,NEW,F,-0.33,-0.33,0.0,0.0,0.0,0,6.0,0.2,-745,-8,
,A,Pérez,NEW,F,0.0,-0.31,2.0,0.0,2.0,80,6.5,3.2,-141,0,
,J,Joselu,NEW,F,0.4,-0.4,4.0,0.0,4.0,58,5.0,2.0,2034,2,
,Y,Muto,NEW,F,-0.17,-0.33,1.0,0.0,1.0,9,6.0,0.2,-18,0,
,S,Rondón,NEW,F,-0.17,-0.33,1.0,0.0,1.0,31,6.0,1.6,71,0,
,D,Ings,SOU,F,-0.36,-0.36,0.0,0.0,0.0,0,5.5,1.9,778,1,
,S,Long,SOU,F,-0.4,-0.4,0.0,0.0,0.0,0,5.0,2.0,15,0,
,C,Austin,SOU,F,-0.33,-0.33,0.0,0.0,0.0,0,6.0,1.9,-70,0,
,M,Gabbiadini,SOU,F,-0.33,-0.33,0.0,0.0,0.0,0,6.0,0.4,-27,0,
,G,Carrillo,SOU,F,-0.36,-0.36,0.0,0.0,0.0,0,5.5,0.0,-6,0.0,
,F,Llorente,TOT,F,-0.33,-0.33,0.0,0.0,0.0,0,6.0,0.4,-83,0,
m,H,Kane,TOT,F,-0.08,-0.16,1.0,0.0,1.0,90,12.5,31.6,-1356,0,
,A,Gray,WAT,F,0.0,-0.33,2.0,0.0,2.0,73,6.0,0.7,-26,0,
,T,Deeney,WAT,F,0.0,-0.33,2.0,0.0,2.0,90,6.0,1.2,36,0,
,S,Okaka,WAT,F,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.0,-33,0.0,
,J,Sinclair,WAT,F,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-255,-3,
,M,Arnautovic,WHU,F,-0.29,-0.29,0.0,0.0,0.0,0,7.0,21.1,565,0,
,A,Carroll,WHU,F,-0.36,-0.36,0.0,0.0,0.0,0,5.5,0.1,-54,-1,
,J,Chicharito,WHU,F,-0.31,-0.31,0.0,0.0,0.0,0,6.5,2.7,70,0,
,J,Hugill,WHU,F,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.0,-13,0.0,
,L,Lucas,WHU,F,-0.31,-0.31,0.0,0.0,0.0,0,6.5,0.3,32,0,
,R,Jiménez,WOL,F,-0.36,-0.36,0.0,0.0,0.0,0,5.5,2.8,194,0,
,B,Bonatini,WOL,F,-0.4,-0.4,0.0,0.0,0.0,0,5.0,1.0,29,0,
,R,Mir,WOL,F,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-155,-3,
~,~,~~~~~~~~,~~~~,~,~~~~,~~~~~,~~~,0.0,~~~~,~~~,~~~~~,~,~~~,~~,~~~~~~
