W,I,web_name,team,T,VA/M,VA/ML,p/g,p/gl,form,min,price,%,txn,gf,081112
,B,Gibson,BUR,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.4,1,0,
,S,Morrison,CAR,D,-0.2,-0.4,1.0,0.0,1.0,90,5.0,0.7,-50,0,
,M,Sakho,CRY,D,0.8,-0.4,6.0,0.0,6.0,90,5.0,1.5,78,0,
,M,Keane,EVE,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,2.6,76,0,
,L,Digne,EVE,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,3.1,288,0,
,A,Mawson,FUL,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.3,-344,-2,
,J,Bryan,FUL,D,0.0,-0.4,2.0,0.0,2.0,70,5.0,0.2,75,1,
,B,Chilwell,LEI,D,-0.2,-0.4,1.0,0.0,1.0,90,5.0,0.4,725,4,
,R,Pereira,LEI,D,0.4,-0.4,4.0,0.0,4.0,90,5.0,1.6,2363,3,
,J,Evans,LEI,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.4,-143,-1,
,F,Benkovic,LEI,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.1,-59,-1,
,C,Söyüncü,LEI,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.1,-49,-1,
,D,Lovren,LIV,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,7.1,-12293,-4,
,N,Clyne,LIV,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.6,177,1,
,J,Gomez,LIV,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.3,-189,-1,
,J,Matip,LIV,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.1,-56,-1,
m,T,Alexander-Arnold,LIV,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,17.2,1557,0,
m,L,Shaw,MUN,D,1.8,-0.4,11.0,0.0,11.0,90,5.0,4.8,28807,13,
,M,Rojo,MUN,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.1,-226,-5,
,M,Darmian,MUN,D,0.0,-0.4,2.0,0.0,2.0,90,5.0,0.5,343,1,
,D,Blind,MUN,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.0,-66,0.0,
,V,Lindelöf,MUN,D,0.0,-0.4,2.0,0.0,2.0,90,5.0,1.4,972,1,
,J,Lascelles,NEW,D,-0.2,-0.4,1.0,0.0,1.0,90,5.0,9.1,-1267,0,
,F,Schär,NEW,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.4,-108,-1,
,R,Bertrand,SOU,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,7.5,-643,0,
,J,Vestergaard,SOU,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.6,-46,0,
,D,Janmaat,WAT,D,0.8,-0.4,6.0,0.0,6.0,90,5.0,0.5,20,0,
,R,Fredericks,WHU,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.7,-1,0,
,B,Douglas,WOL,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.1,-211,-4,
~,~,~~~~~~~~,~~~~,~,~~~~,-0.42,~~~,~~~~,~~~~,~~~,~~~~~,~,~~~,~~,~~~~~~
,R,Holding,ARS,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.7,70,0,
,S,Francis,BOU,D,0.44,-0.44,4.0,0.0,4.0,23,4.5,0.5,28,0,
,S,Steve Cook,BOU,D,0.89,-0.44,6.0,0.0,6.0,90,4.5,1.3,111,0,
,C,Daniels,BOU,D,0.67,-0.44,5.0,0.0,5.0,90,4.5,18.0,697,0,
o,A,Adam Smith,BOU,D,0.89,-0.44,6.0,0.0,6.0,90,4.5,0.5,95,0,
,T,Mings,BOU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-16,0,
,D,Rico,BOU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.0,-24,0.0,
,L,Dunk,BHA,D,-0.22,-0.44,1.0,0.0,1.0,90,4.5,3.3,-111,0,
,S,Duffy,BHA,D,-0.22,-0.44,1.0,0.0,1.0,90,4.5,3.3,-242,0,
,B,Bruno,BHA,D,-0.22,-0.44,1.0,0.0,1.0,25,4.5,0.3,-69,0,
,G,Bong,BHA,D,-0.22,-0.44,1.0,0.0,1.0,64,4.5,0.2,-21,0,
,L,Balogun,BHA,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-19,0,
,B,Bernardo,BHA,D,-0.44,-0.44,0.0,0.0,0.0,90,4.5,0.2,15,0,
,M,Montoya,BHA,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,22,0,
,K,Long,BUR,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.9,36,0,
,C,Taylor,BUR,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.3,2,0,
,P,Bardsley,BUR,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,6,0,
,S,Bamba,CAR,D,-0.22,-0.44,1.0,0.0,1.0,90,4.5,0.9,-1,0,
,B,Ecuele Manga,CAR,D,-0.22,-0.44,1.0,0.0,1.0,90,4.5,0.1,-8,0,
,J,Bennett,CAR,D,-0.22,-0.44,1.0,0.0,1.0,90,4.5,0.2,2,0,
,G,Cunningham,CAR,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-6,0,
,J,Tomkins,CRY,D,0.89,-0.44,6.0,0.0,6.0,90,4.5,9.2,-100,0,
,S,Dann,CRY,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.0,-20,0.0,
m,J,Schlupp,CRY,D,2.0,-0.44,11.0,0.0,11.0,90,4.5,0.7,1558,5,
,J,Riedewald,CRY,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-18,0,
,J,Ward,CRY,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.5,-44,0,
,P,Souaré,CRY,D,-0.22,-0.44,1.0,0.0,1.0,1,4.5,0.1,-33,-1,
,P,Jagielka,EVE,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,2.2,265,0,
,A,Williams,EVE,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-405,-4,
,M,Holgate,EVE,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-100,-2,
,J,Kenny,EVE,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.3,20,0,
,C,Martina,EVE,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,11,0,
,C,Chambers,FUL,D,-0.22,-0.44,1.0,0.0,1.0,90,4.5,2.1,529,1,
,T,Ream,FUL,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.5,-415,-2,
,D,Odoi,FUL,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.3,-370,-3,
,M,Le Marchand,FUL,D,-0.22,-0.44,1.0,0.0,1.0,90,4.5,0.4,0,0,
,C,Christie,FUL,D,-0.22,-0.44,1.0,0.0,1.0,90,4.5,0.3,34,0,
,T,Fosu-Mensah,FUL,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.9,246,1,
,C,Schindler,HUD,D,-0.44,-0.44,0.0,0.0,0.0,90,4.5,3.5,-416,0,
,C,Löwe,HUD,D,-0.22,-0.44,1.0,0.0,1.0,70,4.5,0.2,-6,0,
,T,Smith,HUD,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-17,0,
,M,Zanka,HUD,D,-0.22,-0.44,1.0,0.0,1.0,90,4.5,10.2,-964,0,
,F,Hadergjonaj,HUD,D,-0.22,-0.44,1.0,0.0,1.0,90,4.5,0.1,-13,0,
,T,Kongolo,HUD,D,-0.44,-0.44,0.0,0.0,0.0,90,4.5,0.3,33,0,
,E,Durm,HUD,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.3,-342,-2,
,W,Morgan,LEI,D,-0.22,-0.44,1.0,0.0,1.0,90,4.5,1.6,1378,2,
,C,Fuchs,LEI,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,1.0,-712,-2,
,D,Simpson,LEI,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.4,-337,-2,
,A,Moreno,LIV,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.5,148,1,
,R,Klavan,LIV,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-178,-2,
,D,Yedlin,NEW,D,-0.22,-0.44,1.0,0.0,1.0,90,4.5,1.8,-51,0,
,C,Clark,NEW,D,-0.22,-0.44,1.0,0.0,1.0,90,4.5,0.2,63,1,
,P,Dummett,NEW,D,-0.22,-0.44,1.0,0.0,1.0,90,4.5,0.2,59,1,
,F,Lejeune,NEW,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.0,-36,0.0,
,J,Manquillo,NEW,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-20,0,
,F,Fernández,NEW,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-9,0,
,M,Yoshida,SOU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,1.7,35,0,
o,C,Cédric,SOU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,8.4,-3682,-1,
,J,Stephens,SOU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-19,0,
,W,Hoedt,SOU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.4,-7,0,
,M,Targett,SOU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-14,0,
,K,Walker-Peters,TOT,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.5,-85,0,
,Y,Kaboul,WAT,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-24,0,
,C,Cathcart,WAT,D,0.89,-0.44,6.0,0.0,6.0,90,4.5,0.1,11,0,
,S,Prödl,WAT,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-27,0,
m,J,Holebas,WAT,D,2.0,-0.44,11.0,0.0,11.0,90,4.5,0.6,1761,6,
,M,Britos,WAT,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-43,-1,
m,C,Kabasele,WAT,D,0.89,-0.44,6.0,0.0,6.0,90,4.5,0.7,-9,0,
,A,Mariappa,WAT,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-53,-1,
,F,Kiko Femenía,WAT,D,-0.22,-0.44,1.0,0.0,1.0,3,4.5,0.6,-234,-1,
,M,Zeegelaar,WAT,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-45,-1,
,M,Navarro,WAT,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-29,-1,
,A,Masina,WAT,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-24,-1,
,W,Reid,WHU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.0,-31,0.0,
,A,Ogbonna,WHU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,1.1,-8,0,
,S,Byram,WHU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-37,-1,
,P,Zabaleta,WHU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,3.9,47,0,
,D,Rice,WHU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.4,-15,0,
,R,Oxford,WHU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-35,0,
,I,Diop,WHU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,1.0,25,0,
,F,Balbuena,WHU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.4,-11,0,
,W,Boly,WOL,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,2.0,-2,0,
,M,Doherty,WOL,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,1.3,-33,0,
,R,Saïss,WOL,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.3,-15,0,
,C,Coady,WOL,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.7,21,0,
,R,Vinagre,WOL,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-22,0,
,J,Jonny,WOL,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.6,-2,0,
,J,Simpson,BOU,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,5.9,1029,0,
,M,Suttner,BHA,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,9.0,168,0,
,E,Schelotto,BHA,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,2.6,-23,0,
,M,Connolly,CAR,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,1.7,66,0,
,L,Peltier,CAR,D,-0.5,-0.5,0.0,0.0,0.0,90,4.0,4.3,585,0,
,A,Jazz Richards,CAR,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,1.1,67,0,
,G,Halford,CAR,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,0.0,-13,0.0,
,M,Kelly,CRY,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,8.9,-181,0,
o,A,Wan-Bissaka,CRY,D,1.75,-0.5,9.0,0.0,9.0,90,4.0,14.3,6297,1,
,J,Jach,CRY,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,0.1,-83,-2,
,S,Malone,HUD,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,5.1,-7844,-3,
,Y,Benalouane,LEI,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,1.2,-25,0,
,C,Mbemba,NEW,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,0.3,-375,-3,
,S,McQueen,SOU,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,1.5,225,0,
,J,Bednarek,SOU,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,5.7,366,0,
,R,Bennett,WOL,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,5.1,568,0,
,D,Batth,WOL,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,2.2,154,0,
,R,Miranda,WOL,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,0.1,-114,-2,
